highway,longitude,latitude
traffic_signals,-0.1790525,51.4951989
crossing,-0.1791266,51.4955307
crossing,-0.1788721,51.4951202
crossing,-0.1793294,51.4952389
traffic_signals,-0.1787549,51.4952865
traffic_signals,-0.1789421,51.4954653
crossing,-0.0312419,51.5172169
crossing,-0.1885413,51.5197862
traffic_signals,-0.1190796,51.5110494
crossing,-0.1761995,51.520178
crossing,-0.1469433,51.4982586
traffic_signals,-0.1523871,51.5063889
crossing,-0.14253,51.5165097
crossing,-0.1424444,51.5163204
crossing,-0.1424211,51.5165272
crossing,-0.1423315,51.5163398
traffic_signals,-0.1424283,51.5162829
crossing,-0.1422894,51.5164663
crossing,-0.142646,51.516404
traffic_signals,-0.1422471,51.516474
traffic_signals,-0.1424396,51.5165689
crossing,-0.1422065,51.515212
traffic_signals,-0.1420058,51.5154428
crossing,-0.1420998,51.5153845
traffic_signals,-0.1423001,51.5152688
crossing,-0.142226,51.5152755
crossing,-0.1418031,51.5152614
crossing,-0.1420202,51.5151324
crossing,-0.1419912,51.5153957
crossing,-0.1419166,51.5151464
crossing,-0.1418216,51.5153227
traffic_signals,-0.1420058,51.5150823
crossing,-0.1419463,51.5152429
traffic_signals,-0.0777647,51.5131381
traffic_signals,-0.104062,51.5350978
crossing,-0.0257934,51.509456
crossing,-0.0256537,51.5095346
crossing,-0.0258313,51.5095479
crossing,-0.0255523,51.5096479
crossing,-0.0260324,51.5096786
crossing,-0.0258907,51.5097171
crossing,-0.0254904,51.5097291
crossing,-0.0257294,51.5097594
traffic_signals,-0.1526209,51.5030234
traffic_signals,-0.1509692,51.5032856
traffic_signals,-0.1348156,51.5099859
crossing,-0.1347623,51.5098247
crossing,-0.1342525,51.5100357
crossing,-0.134768,51.5100242
traffic_signals,-0.134757,51.5098756
traffic_signals,-0.1343182,51.5101968
traffic_signals,-0.1349756,51.5101241
crossing,-0.1343422,51.5101669
traffic_signals,-0.1110032,51.4815143
traffic_signals,-0.1440279,51.4981088
traffic_signals,-0.1437786,51.4981824
traffic_signals,-0.144021,51.4981697
traffic_signals,-0.1270543,51.5339998
crossing,-0.1371522,51.5088794
crossing,-0.1386498,51.5085071
crossing,-0.135944,51.5093852
crossing,-0.1358784,51.5093139
crossing,-0.1372112,51.508954
crossing,-0.1385888,51.5084361
traffic_signals,-0.1350844,51.5096578
crossing,-0.1328814,51.5070809
traffic_signals,-0.1313654,51.5076198
crossing,-0.1477796,51.5115351
crossing,-0.1482547,51.5126027
crossing,-0.1386698,51.508305
crossing,-0.1399338,51.5079913
traffic_signals,-0.1401736,51.5079981
traffic_signals,-0.138499,51.5084635
crossing,-0.1404451,51.5078888
crossing,-0.1401234,51.5080183
crossing,-0.1403759,51.5078199
crossing,-0.1421544,51.5070843
traffic_signals,-0.1410896,51.5075171
traffic_signals,-0.1422031,51.5070607
traffic_signals,-0.1415221,51.5074365
traffic_signals,-0.1418373,51.5071576
traffic_signals,-0.1411935,51.5073461
traffic_signals,-0.1421757,51.5072595
crossing,-0.1404042,51.507702
traffic_signals,-0.1401006,51.5081904
crossing,-0.1405201,51.5076596
traffic_signals,-0.1407254,51.5077741
traffic_signals,-0.1404736,51.5076091
crossing,-0.0934591,51.5013129
crossing,-0.0931373,51.5014225
crossing,-0.0925961,51.5009747
crossing,-0.0929769,51.5011939
crossing,-0.0933841,51.5010382
traffic_signals,-0.0934827,51.5011043
traffic_signals,-0.0929815,51.5010356
traffic_signals,-0.0935002,51.5014017
crossing,-0.0934317,51.5011444
crossing,-0.0930038,51.5010691
crossing,-0.0934498,51.5013901
traffic_signals,-0.0928315,51.5009378
traffic_signals,-0.0925907,51.5008534
crossing,-0.0930468,51.5013669
crossing,-0.092642,51.5008278
traffic_signals,-0.0930177,51.5014069
traffic_signals,-0.0927514,51.5006269
traffic_signals,-0.0927746,51.5009664
traffic_signals,-0.089348,51.5133719
traffic_signals,-0.0890278,51.5135878
crossing,-0.0899505,51.5134041
traffic_signals,-0.0895756,51.513378
traffic_signals,-0.0861363,51.495013
traffic_signals,-0.1707606,51.5200939
traffic_signals,-0.1704114,51.5202392
traffic_signals,-0.1702815,51.5199714
traffic_signals,-0.1699479,51.5199058
crossing,-0.1688857,51.5191874
crossing,-0.1689702,51.5191382
crossing,-0.1236618,51.5008791
traffic_signals,-0.0351768,51.5249368
crossing,-0.0344454,51.5240239
crossing,-0.03512,51.5248578
crossing,-0.0350435,51.5249807
traffic_signals,-0.0348056,51.5252967
traffic_signals,-0.0347957,51.5247709
traffic_signals,-0.0344915,51.5250448
crossing,-0.0346348,51.5248684
crossing,-0.0348314,51.5248425
traffic_signals,-0.1025237,51.5110162
crossing,-0.1041607,51.511576
crossing,-0.1042977,51.5116941
crossing,-0.0703679,51.5156866
crossing,-0.0705497,51.5157396
crossing,-0.0704865,51.5155288
crossing,-0.0698029,51.5160528
crossing,-0.0701185,51.5150857
crossing,-0.0705788,51.5154937
traffic_signals,-0.0704952,51.5154296
crossing,-0.073134,51.5168428
crossing,-0.1264584,51.5206597
crossing,-0.1735792,51.4951438
crossing,-0.1040147,51.5141495
crossing,-0.1044,51.5142627
crossing,-0.1598437,51.5217882
traffic_signals,-0.1593032,51.5217482
crossing,-0.1593715,51.5217358
traffic_signals,-0.1599036,51.5217774
crossing,-0.1595875,51.5215984
crossing,-0.1594806,51.5218525
crossing,-0.161224,51.5215352
crossing,-0.1609892,51.5214277
crossing,-0.1627372,51.5211479
traffic_signals,-0.1626782,51.5211566
traffic_signals,-0.1632868,51.5211793
traffic_signals,-0.1628286,51.5209717
crossing,-0.152847,51.5034705
traffic_signals,-0.1471891,51.4981569
traffic_signals,-0.146898,51.4980109
crossing,-0.1470454,51.4981834
crossing,-0.1469287,51.4980485
crossing,-0.1470784,51.4981118
traffic_signals,-0.1471481,51.4981003
traffic_signals,-0.1458929,51.4970545
traffic_signals,-0.1460219,51.497293
traffic_signals,-0.1461267,51.4969366
crossing,-0.1675765,51.4834049
crossing,-0.1671257,51.4835005
crossing,-0.1497939,51.4857692
traffic_signals,-0.1496505,51.4857674
crossing,-0.1502734,51.4860487
traffic_signals,-0.1500669,51.4856018
traffic_signals,-0.1503994,51.4857959
traffic_signals,-0.1500728,51.4860107
crossing,-0.1574862,51.4922965
traffic_signals,-0.1575699,51.4922395
crossing,-0.1576068,51.4922792
traffic_signals,-0.1573947,51.4923553
traffic_signals,-0.1641646,51.4837663
crossing,-0.1638816,51.4838186
traffic_signals,-0.1639079,51.4838297
traffic_signals,-0.1638243,51.4837404
crossing,-0.163898,51.4837288
traffic_signals,-0.1684257,51.4875711
traffic_signals,-0.1671941,51.4880908
traffic_signals,-0.1688111,51.4876019
traffic_signals,-0.1688362,51.4874034
traffic_signals,-0.1673652,51.4837074
traffic_signals,-0.1670364,51.4834901
traffic_signals,-0.1297434,51.4888216
traffic_signals,-0.1290965,51.4888387
traffic_signals,-0.1292653,51.4884856
traffic_signals,-0.1744907,51.4938371
traffic_signals,-0.1745875,51.4942568
crossing,-0.1745565,51.4940309
traffic_signals,-0.1742986,51.4936607
traffic_signals,-0.1749275,51.4941678
traffic_signals,-0.1747818,51.4937055
crossing,-0.1387496,51.5304325
crossing,-0.1386232,51.5303789
traffic_signals,-0.1390791,51.5320524
crossing,-0.1392002,51.5320035
crossing,-0.1636216,51.4746814
traffic_signals,-0.1637824,51.4748029
traffic_signals,-0.1631296,51.4747978
traffic_signals,-0.0973527,51.5197901
crossing,-0.0971813,51.520098
traffic_signals,-0.0973414,51.5202765
crossing,-0.0974484,51.5202388
crossing,-0.0973355,51.5202473
crossing,-0.0669118,51.4841883
traffic_signals,-0.0661229,51.4838931
traffic_signals,-0.0660432,51.484203
crossing,-0.0664509,51.4841568
crossing,-0.0660577,51.4841726
crossing,-0.0661706,51.484279
crossing,-0.1690108,51.5299879
traffic_signals,-0.1689287,51.5299999
traffic_signals,-0.1691469,51.5300243
traffic_signals,-0.1691937,51.5300459
crossing,-0.1691047,51.5300402
traffic_signals,-0.1687622,51.5300656
crossing,-0.1691828,51.5300719
crossing,-0.1690465,51.5301467
traffic_signals,-0.1250085,51.5088038
traffic_signals,-0.125137,51.5088126
crossing,-0.1250935,51.5088338
traffic_signals,-0.1393544,51.5318862
crossing,-0.1079968,51.511034
traffic_signals,-0.164158,51.4836915
traffic_signals,-0.1640048,51.483799
crossing,-0.1637105,51.499584
traffic_signals,-0.1522426,51.5066127
traffic_signals,-0.0298335,51.5174989
crossing,-0.0298812,51.5173499
crossing,-0.0297989,51.517428
traffic_signals,-0.0301193,51.5173155
traffic_signals,-0.0300876,51.5172513
crossing,-0.0295613,51.5172719
traffic_signals,-0.0294594,51.5172926
crossing,-0.0311033,51.5172926
traffic_signals,-0.0319068,51.5446126
traffic_signals,-0.0556022,51.5399221
crossing,-0.055689,51.5398492
traffic_signals,-0.1675954,51.5180325
traffic_signals,-0.1675417,51.5182537
traffic_signals,-0.1672078,51.5181872
traffic_signals,-0.1673158,51.5179928
traffic_signals,-0.1673029,51.5182224
traffic_signals,-0.1692597,51.5191252
traffic_signals,-0.1689322,51.5191119
crossing,-0.1691725,51.5192648
crossing,-0.1690794,51.5193219
traffic_signals,-0.1691257,51.5193541
traffic_signals,-0.1657603,51.5168065
crossing,-0.1657658,51.5170459
traffic_signals,-0.1657845,51.5170587
crossing,-0.1658551,51.5169963
traffic_signals,-0.165363,51.516929
traffic_signals,-0.1631155,51.5149654
traffic_signals,-0.1642971,51.5157991
traffic_signals,-0.1629411,51.515135
traffic_signals,-0.1626104,51.5150499
traffic_signals,-0.1617307,51.51433
traffic_signals,-0.1627186,51.5148586
traffic_signals,-0.1639799,51.5157669
traffic_signals,-0.1613489,51.5142404
traffic_signals,-0.1618973,51.5141491
traffic_signals,-0.1605113,51.5133386
traffic_signals,-0.160389,51.5131919
traffic_signals,-0.1683078,51.5247582
traffic_signals,-0.1044945,51.5112642
crossing,-0.1043273,51.5118886
traffic_signals,-0.1828935,51.4952047
traffic_signals,-0.1830407,51.4950461
crossing,-0.1829596,51.4949675
crossing,-0.1828694,51.495138
crossing,-0.1829319,51.4948631
crossing,-0.1829971,51.495049
traffic_signals,-0.1750062,51.4954847
traffic_signals,-0.1750432,51.4956532
traffic_signals,-0.1748339,51.4956427
traffic_signals,-0.0875498,51.5251426
traffic_signals,-0.119301,51.5286837
traffic_signals,-0.1194241,51.5285347
traffic_signals,-0.0860186,51.5310891
crossing,-0.0861438,51.5311459
traffic_signals,-0.0863619,51.5313633
traffic_signals,-0.0862677,51.531031
crossing,-0.0862745,51.5310956
crossing,-0.0864703,51.5312001
traffic_signals,-0.0728382,51.5113793
traffic_signals,-0.1062596,51.5321473
traffic_signals,-0.1062073,51.5316837
traffic_signals,-0.106587,51.5318844
traffic_signals,-0.1058435,51.5318477
traffic_signals,-0.1136523,51.5044799
crossing,-0.1142245,51.5045543
traffic_signals,-0.1137907,51.5044285
crossing,-0.073897,51.5143543
traffic_signals,-0.0752441,51.5138943
traffic_signals,-0.0260452,51.5096443
traffic_signals,-0.0259827,51.5095977
traffic_signals,-0.0256286,51.509515
traffic_signals,-0.025762,51.5097852
crossing,-0.0923135,51.5126559
crossing,-0.0924812,51.5128162
crossing,-0.0923515,51.5127162
crossing,-0.0927196,51.5126391
traffic_signals,-0.0924741,51.512868
crossing,-0.0926806,51.5125679
crossing,-0.0860132,51.5141254
traffic_signals,-0.090037,51.5134552
traffic_signals,-0.0854241,51.5168985
traffic_signals,-0.0854679,51.5169111
crossing,-0.0856507,51.5168393
traffic_signals,-0.0858596,51.5168625
crossing,-0.0887462,51.5172339
traffic_signals,-0.0887794,51.5171438
traffic_signals,-0.0386305,51.5126512
crossing,-0.0415426,51.5128376
crossing,-0.041058,51.5128524
traffic_signals,-0.0415163,51.5129288
crossing,-0.0387796,51.5127427
crossing,-0.0410002,51.5127493
crossing,-0.0414329,51.5129133
traffic_signals,-0.040931,51.5127416
crossing,-0.0412849,51.5126878
traffic_signals,-0.0414537,51.5126494
crossing,-0.0414376,51.5126821
crossing,-0.0411493,51.5129263
crossing,-0.038952,51.5125372
traffic_signals,-0.0391208,51.5125459
crossing,-0.038683,51.5126524
crossing,-0.0389415,51.5128037
crossing,-0.0391109,51.5125895
traffic_signals,-0.0284312,51.5119293
traffic_signals,-0.0283709,51.5120069
traffic_signals,-0.028508,51.5117084
traffic_signals,-0.1059404,51.5305846
crossing,-0.1259924,51.5029751
crossing,-0.1260343,51.5033469
crossing,-0.126222,51.5033462
crossing,-0.1262046,51.5029683
crossing,-0.1263098,51.5012586
traffic_signals,-0.1264548,51.5046224
crossing,-0.1262929,51.5046977
crossing,-0.1264736,51.5046725
crossing,-0.1265758,51.5049735
traffic_signals,-0.1264412,51.5050475
crossing,-0.1261747,51.504796
crossing,-0.1264184,51.5049961
traffic_signals,-0.1260919,51.5048112
crossing,-0.1262016,51.5048758
traffic_signals,-0.1274359,51.5071707
traffic_signals,-0.127552,51.5070436
traffic_signals,-0.1275044,51.5071979
crossing,-0.1269407,51.5060729
traffic_signals,-0.1269637,51.5061163
traffic_signals,-0.1269324,51.5058012
crossing,-0.1270568,51.5060426
traffic_signals,-0.126724,51.5078589
crossing,-0.1268331,51.5077959
crossing,-0.1271448,51.5079085
traffic_signals,-0.1271452,51.5078525
traffic_signals,-0.1271056,51.5077566
traffic_signals,-0.1274818,51.5076407
crossing,-0.138411,51.510366
crossing,-0.098756,51.5156252
crossing,-0.1527654,51.5230371
crossing,-0.1526348,51.5229522
crossing,-0.0855452,51.5168809
crossing,-0.1227188,51.517178
crossing,-0.1227614,51.5172745
traffic_signals,-0.1225913,51.517227
crossing,-0.0683978,51.5108177
crossing,-0.0684097,51.5108625
traffic_signals,-0.0472135,51.5421967
crossing,-0.0473553,51.5421619
crossing,-0.0894912,51.5147117
traffic_signals,-0.1596867,51.5246614
crossing,-0.1412316,51.5167382
crossing,-0.1410702,51.5166881
crossing,-0.140286,51.5179017
crossing,-0.1411725,51.5166001
crossing,-0.1401097,51.5178658
crossing,-0.1404326,51.5178091
crossing,-0.1413123,51.5166432
traffic_signals,-0.1459198,51.5167079
crossing,-0.1460128,51.5169043
crossing,-0.1459369,51.5167453
traffic_signals,-0.1461533,51.5168157
traffic_signals,-0.1460298,51.5169405
crossing,-0.1461046,51.5168232
traffic_signals,-0.1474651,51.5164708
traffic_signals,-0.1476825,51.5165572
traffic_signals,-0.1485616,51.5163983
traffic_signals,-0.1490466,51.5163135
traffic_signals,-0.1488795,51.5165112
traffic_signals,-0.1500954,51.5161413
traffic_signals,-0.1495164,51.5162353
traffic_signals,-0.0946561,51.5399126
traffic_signals,-0.0945999,51.5397362
traffic_signals,-0.0943345,51.5397173
crossing,-0.0943378,51.5398242
crossing,-0.0945574,51.5397645
crossing,-0.0943762,51.5397423
crossing,-0.0946089,51.5398836
crossing,-0.0944026,51.5398656
traffic_signals,-0.0557717,51.5401755
crossing,-0.0556596,51.5399236
traffic_signals,-0.0488744,51.5418329
crossing,-0.0488547,51.5417949
traffic_signals,-0.0486316,51.5416046
traffic_signals,-0.1571653,51.5111112
traffic_signals,-0.1572842,51.5109316
traffic_signals,-0.1567226,51.5097654
traffic_signals,-0.1568172,51.5149904
traffic_signals,-0.1565187,51.5149278
traffic_signals,-0.156961,51.5158697
crossing,-0.156705,51.5150098
crossing,-0.156608,51.5151209
crossing,-0.156537,51.5149679
traffic_signals,-0.1563048,51.5150828
traffic_signals,-0.1592258,51.5204924
crossing,-0.1571758,51.5159373
crossing,-0.1569769,51.5159035
traffic_signals,-0.1589102,51.5205507
traffic_signals,-0.1585334,51.5199624
traffic_signals,-0.1586195,51.5190601
traffic_signals,-0.1590516,51.5198718
traffic_signals,-0.1582734,51.5191197
crossing,-0.1570568,51.5160711
traffic_signals,-0.1583888,51.5189882
traffic_signals,-0.1590315,51.520421
traffic_signals,-0.1576855,51.5170558
crossing,-0.1575603,51.5171417
traffic_signals,-0.1574773,51.5169633
traffic_signals,-0.1587643,51.5198188
traffic_signals,-0.1572356,51.5159275
crossing,-0.1568679,51.5159896
crossing,-0.1539492,51.5138661
crossing,-0.1535899,51.5139002
traffic_signals,-0.1540301,51.5138599
traffic_signals,-0.1538459,51.5140292
traffic_signals,-0.1534943,51.5139098
crossing,-0.1512485,51.5141714
traffic_signals,-0.151301,51.5140315
traffic_signals,-0.1515118,51.5141438
traffic_signals,-0.1511613,51.5141795
traffic_signals,-0.1526782,51.5140103
crossing,-0.1599868,51.5227254
crossing,-0.1440402,51.523428
traffic_signals,-0.144207,51.5234356
crossing,-0.1440542,51.5235083
traffic_signals,-0.141733,51.5152704
crossing,-0.1432688,51.5151169
crossing,-0.1327468,51.5162554
traffic_signals,-0.1330818,51.5162258
crossing,-0.1330209,51.516231
traffic_signals,-0.1328101,51.5161654
traffic_signals,-0.1326713,51.5162622
traffic_signals,-0.1329612,51.5163473
crossing,-0.1329338,51.5163147
crossing,-0.1366767,51.5158795
crossing,-0.1442515,51.5149206
crossing,-0.1441918,51.5149967
crossing,-0.1444044,51.5149689
crossing,-0.0381277,51.5414199
traffic_signals,-0.1639711,51.5208092
traffic_signals,-0.1643425,51.5210962
traffic_signals,-0.152325,51.5230079
traffic_signals,-0.1524791,51.5229736
traffic_signals,-0.1528196,51.523027
traffic_signals,-0.152497,51.5232246
traffic_signals,-0.150905,51.5230844
traffic_signals,-0.1512066,51.5231377
traffic_signals,-0.1509164,51.523195
traffic_signals,-0.1503061,51.5231325
crossing,-0.150439,51.5230408
crossing,-0.1489542,51.5233617
traffic_signals,-0.1504211,51.523001
traffic_signals,-0.1557279,51.5224899
crossing,-0.1554997,51.522436
traffic_signals,-0.1555364,51.5226278
traffic_signals,-0.1480605,51.5235133
crossing,-0.1478324,51.523375
traffic_signals,-0.1477963,51.5233225
crossing,-0.1476167,51.5235966
traffic_signals,-0.1454515,51.5239775
traffic_signals,-0.1452833,51.5241694
crossing,-0.1451414,51.5238405
traffic_signals,-0.1449473,51.5239467
traffic_signals,-0.1433039,51.5238948
traffic_signals,-0.1432772,51.523801
traffic_signals,-0.1428655,51.5175329
crossing,-0.1426994,51.5173995
traffic_signals,-0.1428464,51.5172272
traffic_signals,-0.1430554,51.5173397
traffic_signals,-0.1562527,51.5136825
crossing,-0.1558103,51.5137242
traffic_signals,-0.1557433,51.513727
traffic_signals,-0.155901,51.5135764
traffic_signals,-0.1581742,51.5134102
traffic_signals,-0.1306113,51.5164185
traffic_signals,-0.1301536,51.5164037
crossing,-0.1304,51.5165349
traffic_signals,-0.1358035,51.5158224
traffic_signals,-0.1360848,51.5159363
traffic_signals,-0.1359638,51.5160656
crossing,-0.1360302,51.5159429
crossing,-0.1358336,51.515868
traffic_signals,-0.1832125,51.517101
traffic_signals,-0.1881791,51.5158695
traffic_signals,-0.1792362,51.5186529
traffic_signals,-0.1807611,51.5178562
traffic_signals,-0.1876785,51.5160222
traffic_signals,-0.1830587,51.5172653
traffic_signals,-0.1823487,51.5174574
traffic_signals,-0.183498,51.5172739
traffic_signals,-0.1875379,51.5162448
traffic_signals,-0.1886238,51.5157616
traffic_signals,-0.1817856,51.5175994
traffic_signals,-0.1872576,51.5161495
traffic_signals,-0.1883055,51.5156772
traffic_signals,-0.1193519,51.5309492
traffic_signals,-0.119756,51.5309182
crossing,-0.1194145,51.5309347
traffic_signals,-0.1208498,51.5308306
crossing,-0.1164808,51.5311779
crossing,-0.1113458,51.5315958
traffic_signals,-0.1109747,51.5316324
crossing,-0.1110959,51.531619
crossing,-0.1111867,51.5315126
traffic_signals,-0.1114651,51.5315848
crossing,-0.1112321,51.5316913
traffic_signals,-0.1157396,51.5298994
traffic_signals,-0.1111599,51.5314496
traffic_signals,-0.1112475,51.531768
crossing,-0.1259613,51.5291263
crossing,-0.1259544,51.5292585
crossing,-0.1260627,51.5289995
crossing,-0.1273122,51.5285999
crossing,-0.1264438,51.5289386
crossing,-0.1272655,51.5287428
crossing,-0.1264733,51.5290475
traffic_signals,-0.1258997,51.5291495
traffic_signals,-0.0890148,51.5353798
traffic_signals,-0.1113633,51.4870178
traffic_signals,-0.0546863,51.5458419
crossing,-0.0547451,51.5458064
traffic_signals,-0.1616362,51.5131113
traffic_signals,-0.1615762,51.5128854
traffic_signals,-0.160871,51.5123937
crossing,-0.1611661,51.5123821
give_way,-0.0807175,51.5463635
traffic_signals,-0.1255601,51.5257562
crossing,-0.1237707,51.526051
traffic_signals,-0.1239585,51.5260022
traffic_signals,-0.1235399,51.5261697
traffic_signals,-0.1238278,51.5262875
traffic_signals,-0.1236005,51.5259362
crossing,-0.118384,51.5271453
crossing,-0.1256637,51.5256628
crossing,-0.1253924,51.525692
crossing,-0.1254809,51.5255965
crossing,-0.1256288,51.5256318
crossing,-0.1254133,51.5257251
crossing,-0.1255483,51.5257333
traffic_signals,-0.1280764,51.5246021
traffic_signals,-0.1358965,51.5192997
traffic_signals,-0.1356058,51.5193018
traffic_signals,-0.1357715,51.5194605
crossing,-0.1368195,51.5188371
crossing,-0.1370038,51.5189281
traffic_signals,-0.1367629,51.5189518
crossing,-0.1368164,51.5189318
traffic_signals,-0.136798,51.5188241
traffic_signals,-0.1370701,51.5188408
crossing,-0.1390444,51.520783
crossing,-0.1426932,51.5200408
traffic_signals,-0.1378575,51.5185368
crossing,-0.1378008,51.5185574
crossing,-0.1390577,51.5208626
crossing,-0.1375898,51.5185535
crossing,-0.1427987,51.5200966
traffic_signals,-0.138934,51.5209157
crossing,-0.1391537,51.5208689
traffic_signals,-0.1425902,51.5201316
crossing,-0.1391625,51.5207957
crossing,-0.1426548,51.5201204
traffic_signals,-0.1389682,51.5207157
traffic_signals,-0.1427648,51.5201973
traffic_signals,-0.1444864,51.5198092
traffic_signals,-0.1453724,51.5208279
traffic_signals,-0.1452828,51.5210858
traffic_signals,-0.1448468,51.519616
traffic_signals,-0.1456432,51.5209162
traffic_signals,-0.1447555,51.5198791
crossing,-0.1456925,51.5219931
crossing,-0.1455991,51.5220879
crossing,-0.1458689,51.5219657
crossing,-0.1457649,51.5221552
traffic_signals,-0.1457816,51.5221904
traffic_signals,-0.1455465,51.5220977
crossing,-0.1460103,51.522019
crossing,-0.1459612,51.5221805
traffic_signals,-0.1458577,51.5219428
traffic_signals,-0.1460663,51.5220096
traffic_signals,-0.1236966,51.5301253
traffic_signals,-0.1176985,51.5132004
crossing,-0.1197614,51.5163037
crossing,-0.1271265,51.5341257
traffic_signals,-0.1164246,51.5472113
crossing,-0.0867246,51.4894091
traffic_signals,-0.1259065,51.5431985
traffic_signals,-0.1260205,51.5436694
traffic_signals,-0.1262804,51.5433522
traffic_signals,-0.1221391,51.5369404
traffic_signals,-0.1224996,51.5372536
traffic_signals,-0.122375,51.5367544
traffic_signals,-0.1287771,51.524171
crossing,-0.1290906,51.5242423
crossing,-0.1289513,51.5243351
traffic_signals,-0.1290816,51.5241613
crossing,-0.1287979,51.5241946
crossing,-0.1286966,51.5243323
traffic_signals,-0.129008,51.5243835
crossing,-0.1290331,51.5241822
crossing,-0.1072974,51.499971
traffic_signals,-0.1018343,51.4962204
traffic_signals,-0.1004217,51.5437463
traffic_signals,-0.1008008,51.5436766
traffic_signals,-0.1005611,51.5436486
traffic_signals,-0.1006912,51.5438059
crossing,-0.053259,51.5142922
crossing,-0.0533766,51.5140249
crossing,-0.0858705,51.4828153
crossing,-0.126978,51.5338629
crossing,-0.1268864,51.5340413
traffic_signals,-0.1462631,51.5049488
traffic_signals,-0.1464749,51.5049335
crossing,-0.1472983,51.5104699
crossing,-0.1440414,51.5089587
crossing,-0.1440673,51.5088699
traffic_signals,-0.0505548,51.5099369
traffic_signals,-0.0508813,51.5097465
crossing,-0.0505743,51.5098605
traffic_signals,-0.0502871,51.5097692
crossing,-0.05081,51.5097491
crossing,-0.0503436,51.5097677
traffic_signals,-0.0591701,51.5095621
traffic_signals,-0.0605412,51.5095958
traffic_signals,-0.0588138,51.509447
traffic_signals,-0.0550321,51.5096142
traffic_signals,-0.0554287,51.5096258
traffic_signals,-0.0607214,51.5094037
traffic_signals,-0.0552589,51.509451
traffic_signals,-0.0603159,51.5094444
traffic_signals,-0.0585027,51.5096233
traffic_signals,-0.0675003,51.5091148
traffic_signals,-0.0675887,51.5088564
traffic_signals,-0.0679642,51.5089734
traffic_signals,-0.0678341,51.5092455
crossing,-0.1018029,51.4963537
crossing,-0.1334622,51.5127303
traffic_signals,-0.1071824,51.5179474
traffic_signals,-0.107983,51.5178154
traffic_signals,-0.1078743,51.517522
crossing,-0.1076687,51.517901
traffic_signals,-0.1068176,51.5426933
traffic_signals,-0.1065601,51.5425409
traffic_signals,-0.1064006,51.5427509
traffic_signals,-0.1066702,51.542847
traffic_signals,-0.1032146,51.5432572
traffic_signals,-0.1031853,51.543058
crossing,-0.1032113,51.5432246
crossing,-0.1031927,51.5430971
crossing,-0.1033241,51.5431655
crossing,-0.0773055,51.4894118
crossing,-0.0786495,51.500102
traffic_signals,-0.0785451,51.5001185
crossing,-0.1340086,51.4858074
crossing,-0.1318032,51.5085468
traffic_signals,-0.0361741,51.4755668
traffic_signals,-0.0365161,51.4756837
crossing,-0.0363319,51.4755628
crossing,-0.0581031,51.4800719
traffic_signals,-0.0650399,51.4833009
traffic_signals,-0.0678619,51.4846745
traffic_signals,-0.0679194,51.4844204
traffic_signals,-0.0675359,51.4844298
traffic_signals,-0.0797118,51.490063
traffic_signals,-0.0801369,51.4900694
traffic_signals,-0.0801986,51.4898447
traffic_signals,-0.0797712,51.4898559
crossing,-0.0809205,51.4907298
crossing,-0.1094038,51.4981641
crossing,-0.132225,51.5269553
traffic_signals,-0.1912391,51.5206007
crossing,-0.1874574,51.5399278
crossing,-0.1057276,51.4987466
crossing,-0.0740905,51.4844574
traffic_signals,-0.1287483,51.5166189
traffic_signals,-0.1290699,51.5165709
traffic_signals,-0.1288748,51.5164848
traffic_signals,-0.1566269,51.5100075
traffic_signals,-0.1559637,51.5100441
traffic_signals,-0.1412723,51.5138633
crossing,-0.1416094,51.5139682
crossing,-0.1413351,51.5137505
traffic_signals,-0.1414503,51.5138876
crossing,-0.141047,51.51375
traffic_signals,-0.1409779,51.5137719
crossing,-0.1414538,51.5140857
traffic_signals,-0.1411909,51.5135929
crossing,-0.1415785,51.5140516
crossing,-0.1412114,51.5137898
traffic_signals,-0.1417065,51.513986
traffic_signals,-0.0994999,51.4965183
crossing,-0.0998214,51.4967037
crossing,-0.1003457,51.4958442
traffic_signals,-0.0995512,51.4967803
traffic_signals,-0.0995368,51.4990708
traffic_signals,-0.1001162,51.4990405
traffic_signals,-0.0998776,51.498881
crossing,-0.1121246,51.4987571
traffic_signals,-0.1234766,51.5008752
crossing,-0.1288158,51.5155541
crossing,-0.0777698,51.481943
crossing,-0.0726879,51.5101447
crossing,-0.1490132,51.4805142
crossing,-0.1494492,51.4828053
traffic_signals,-0.148353,51.4775696
traffic_signals,-0.1083416,51.5009338
crossing,-0.1082645,51.5007578
traffic_signals,-0.1085817,51.5007766
crossing,-0.1085437,51.5007951
traffic_signals,-0.1085611,51.5010081
traffic_signals,-0.1081883,51.5006928
crossing,-0.0882686,51.4963211
traffic_signals,-0.1031845,51.491091
crossing,-0.1500864,51.4856824
crossing,-0.1496229,51.4858482
crossing,-0.1502634,51.4858245
crossing,-0.1500171,51.4859469
crossing,-0.1503191,51.4857226
traffic_signals,-0.0737218,51.5003033
traffic_signals,-0.0738181,51.5006359
traffic_signals,-0.0736921,51.500341
traffic_signals,-0.0744182,51.5006681
traffic_signals,-0.0859597,51.5395337
traffic_signals,-0.0856766,51.5396636
traffic_signals,-0.085781,51.5393952
traffic_signals,-0.0855066,51.5395131
traffic_signals,-0.0621177,51.5147493
traffic_signals,-0.0618202,51.5145644
crossing,-0.0618457,51.5146553
traffic_signals,-0.0616538,51.5147354
