highway,longitude,latitude
bus_stop,-0.1290666,51.4846298
bus_stop,-0.1295845,51.4842055
bus_stop,-0.1899393,51.4577111
bus_stop,-0.1898982,51.4576187
bus_stop,0.1281693,51.5702047
bus_stop,0.0755396,51.6023899
bus_stop,0.0764291,51.6015951
bus_stop,-0.026644,51.5417272
bus_stop,0.0340042,51.6000172
bus_stop,0.0341347,51.599819
bus_stop,0.0189483,51.5572996
bus_stop,0.01872,51.55769
bus_stop,0.0540959,51.5732366
bus_stop,0.054659,51.5728623
bus_stop,0.0415484,51.5588243
bus_stop,0.0425646,51.5586329
bus_stop,0.0257039,51.578329
bus_stop,0.0261839,51.5780104
bus_stop,0.0296629,51.4066149
bus_stop,0.0283457,51.4066719
bus_stop,-0.0566767,51.5040112
bus_stop,-0.0586267,51.5057492
bus_stop,-0.0584969,51.5062514
bus_stop,-0.0637186,51.5037778
bus_stop,-0.0633452,51.5036657
bus_stop,-0.0533535,51.5063469
bus_stop,-0.0543432,51.5055555
bus_stop,-0.3713973,51.5731562
bus_stop,-0.3720382,51.572524
bus_stop,-0.2102791,51.4774385
bus_stop,-0.1354132,51.5159259
bus_stop,-0.0036755,51.5368405
bus_stop,-0.3288921,51.5982551
bus_stop,-0.3303704,51.5977685
bus_stop,0.0833561,51.4750473
bus_stop,-0.075755,51.4040033
bus_stop,-0.075637,51.4040902
bus_stop,-0.0847053,51.4064658
bus_stop,-0.0849705,51.406917
bus_stop,-0.0507134,51.4910616
bus_stop,-0.0947015,51.4747299
bus_stop,-0.0940423,51.4743108
bus_stop,0.0077409,51.4133427
bus_stop,0.0001936,51.4123784
bus_stop,-0.0016788,51.4123149
bus_stop,0.1928703,51.5508673
bus_stop,-0.2774839,51.3825859
bus_stop,-0.2713218,51.3819861
bus_stop,-0.2712897,51.3818755
bus_stop,0.0158806,51.6304631
bus_stop,0.0158356,51.6308112
bus_stop,-0.2742494,51.4255695
bus_stop,-0.2747852,51.4245604
bus_stop,-0.4687856,51.5603969
bus_stop,-0.4690707,51.559591
bus_stop,-0.3528762,51.4539001
bus_stop,-0.3523074,51.4537597
bus_stop,0.123478,51.358276
bus_stop,0.1218967,51.3585677
bus_stop,0.0347977,51.4826081
bus_stop,0.0354144,51.48193
bus_stop,0.047827,51.4924775
bus_stop,0.0464282,51.4924228
bus_stop,-0.0046409,51.5358318
bus_stop,-0.3633657,51.4390149
bus_stop,-0.3639055,51.4387981
bus_stop,-0.0736835,51.4739542
bus_stop,-0.0734605,51.4737331
bus_stop,-0.1807325,51.6485409
bus_stop,-0.1816062,51.6482347
bus_stop,-0.3052971,51.5058042
bus_stop,-0.3050119,51.5068757
bus_stop,-0.1293577,51.6094251
bus_stop,-0.1273622,51.6085572
bus_stop,-0.2011299,51.4932303
bus_stop,-0.2010102,51.4931248
bus_stop,-0.140966,51.4929971
bus_stop,-0.1405082,51.492825
bus_stop,-0.2368452,51.4811513
bus_stop,-0.2369755,51.4804393
bus_stop,-0.2419971,51.3788507
bus_stop,-0.2427785,51.4824136
bus_stop,-0.0192501,51.553025
bus_stop,-0.115117,51.505952
bus_stop,-0.1154602,51.5056255
bus_stop,-0.1152795,51.5069948
bus_stop,-0.2371065,51.5697462
bus_stop,-0.1125099,51.5052153
bus_stop,-0.1122216,51.5054612
bus_stop,-0.1429027,51.5694212
bus_stop,-0.1367488,51.5686963
bus_stop,-0.136461,51.5687718
bus_stop,-0.378733,51.4415624
bus_stop,0.1796209,51.4527989
bus_stop,0.1798649,51.4527541
bus_stop,-0.4852682,51.4831511
bus_stop,-0.4830504,51.4825706
bus_stop,-0.4921929,51.4840426
bus_stop,-0.0288841,51.5371677
bus_stop,0.1047326,51.5051539
bus_stop,0.1049399,51.5049875
bus_stop,-0.2828813,51.4071601
bus_stop,-0.2825239,51.406816
bus_stop,0.0085362,51.5938057
bus_stop,0.0117653,51.5975438
bus_stop,0.0117298,51.5970831
bus_stop,-0.4168085,51.6107873
bus_stop,-0.26294,51.6035117
bus_stop,-0.2654528,51.608463
bus_stop,-0.2653213,51.6078533
bus_stop,-0.2652683,51.6089243
bus_stop,-0.2663106,51.601257
bus_stop,-0.0570325,51.5144288
bus_stop,-0.0560481,51.5144421
bus_stop,-0.1393334,51.3923638
bus_stop,-0.1402979,51.3925014
bus_stop,-0.0507488,51.5599205
bus_stop,-0.0508907,51.5600007
bus_stop,-0.0077401,51.4727279
bus_stop,-0.0073312,51.4725707
bus_stop,-0.0227212,51.4782954
bus_stop,-0.0229875,51.4781933
bus_stop,-0.2847623,51.552549
bus_stop,-0.2849983,51.5525657
bus_stop,0.0828603,51.5910243
bus_stop,-0.4105084,51.6055161
bus_stop,-0.4101285,51.6052573
bus_stop,-0.1166906,51.4389689
bus_stop,-0.1166978,51.4390814
bus_stop,-0.2602807,51.5344361
bus_stop,-0.2575032,51.5353543
bus_stop,-0.3882746,51.6020274
bus_stop,-0.3882706,51.6018904
bus_stop,0.2708304,51.571051
bus_stop,-0.177105,51.4645476
bus_stop,-0.1770203,51.4647329
bus_stop,-0.1979832,51.4868538
bus_stop,-0.340131,51.6139445
bus_stop,-0.3399046,51.6137259
bus_stop,-0.338674,51.6032139
bus_stop,-0.3354594,51.5961956
bus_stop,-0.0643317,51.524981
bus_stop,-0.2485677,51.5303408
bus_stop,-0.2484708,51.5302121
bus_stop,0.0651322,51.5974593
bus_stop,-0.1261625,51.5622993
bus_stop,0.0192622,51.4547482
bus_stop,0.0197121,51.454539
bus_stop,0.0254169,51.4593635
bus_stop,0.0225074,51.459682
bus_stop,-0.4055214,51.5300897
bus_stop,-0.1727223,51.3821228
bus_stop,-0.1728959,51.3828921
bus_stop,-0.1783692,51.3780611
bus_stop,-0.1787601,51.3786741
bus_stop,-0.3331674,51.5341451
bus_stop,0.0574639,51.3634509
bus_stop,-0.0887558,51.4126738
bus_stop,-0.0878114,51.4125082
bus_stop,0.2106106,51.5915153
bus_stop,0.2108325,51.5914974
bus_stop,-0.0591563,51.5627604
bus_stop,-0.0236555,51.3881249
bus_stop,-0.1045218,51.50895
bus_stop,-0.1042867,51.508389
bus_stop,-0.0215016,51.5109313
bus_stop,-0.0203737,51.5107489
bus_stop,-0.088976,51.4168956
bus_stop,-0.1628283,51.549223
bus_stop,-0.1616056,51.5487084
bus_stop,-0.2383812,51.4641798
bus_stop,0.0178344,51.5267316
bus_stop,0.0192276,51.5307242
bus_stop,-0.054568,51.373888
bus_stop,-0.05522,51.3737394
bus_stop,-0.3724226,51.4800047
bus_stop,-0.3722455,51.4792618
bus_stop,-0.314369,51.4165172
bus_stop,-0.314699,51.4170691
bus_stop,-0.1641969,51.4399904
bus_stop,-0.1564695,51.4386434
bus_stop,-0.1560709,51.4390713
bus_stop,-0.112026,51.4453508
bus_stop,-0.1111697,51.4445859
bus_stop,0.1124363,51.4732939
bus_stop,-0.1396657,51.333765
bus_stop,-0.1393994,51.333633
bus_stop,-0.3141392,51.6025948
bus_stop,-0.3145499,51.583372
bus_stop,0.0226749,51.5369824
bus_stop,0.0204889,51.5368355
bus_stop,0.0379414,51.5306682
bus_stop,0.0365009,51.5302003
bus_stop,0.0390428,51.5303527
bus_stop,0.037392,51.5296965
bus_stop,0.0397158,51.5305762
bus_stop,0.0413893,51.5307487
bus_stop,0.13271,51.4583595
bus_stop,0.1320244,51.4583476
bus_stop,0.1378828,51.4494695
bus_stop,0.1360908,51.4516897
bus_stop,0.1372247,51.4509389
bus_stop,-0.1688531,51.6074868
bus_stop,-0.0248543,51.5114054
bus_stop,-0.0242803,51.511195
bus_stop,0.0682814,51.5619108
bus_stop,-0.4713052,51.5482161
bus_stop,-0.4707809,51.5490955
bus_stop,-0.4742696,51.5372737
bus_stop,-0.4739116,51.5371791
bus_stop,-0.481281,51.5481247
bus_stop,-0.4811683,51.5479645
bus_stop,-0.3897625,51.4399849
bus_stop,-0.3881325,51.4415265
bus_stop,-0.3396235,51.6093513
bus_stop,-0.3393584,51.6099381
bus_stop,-0.2451607,51.5072387
bus_stop,-0.4540651,51.5333919
bus_stop,-0.4526212,51.5338697
bus_stop,-0.452465,51.5332202
bus_stop,-0.4553947,51.5337236
bus_stop,-0.3588762,51.4226009
bus_stop,-0.3589691,51.421232
bus_stop,-0.3089967,51.3996862
bus_stop,-0.3095226,51.3987418
bus_stop,-0.4174787,51.5208947
bus_stop,-0.4173954,51.5207624
bus_stop,-0.4216996,51.5234282
bus_stop,-0.4057891,51.5192408
bus_stop,-0.4063135,51.518269
bus_stop,-0.448412,51.5297556
bus_stop,0.0166191,51.627631
bus_stop,0.0167874,51.6275221
bus_stop,-0.2567452,51.4349639
bus_stop,-0.2563599,51.4350457
bus_stop,0.0026219,51.4684013
bus_stop,0.0028136,51.468245
bus_stop,0.1306915,51.5618225
bus_stop,0.1316801,51.5616358
bus_stop,0.132075,51.4384762
bus_stop,-0.0448847,51.5442703
bus_stop,-0.0469338,51.5435132
bus_stop,0.065287,51.5676419
bus_stop,0.0658628,51.5670895
bus_stop,0.1758941,51.5579924
bus_stop,0.1761114,51.5577095
bus_stop,-0.1248518,51.5396962
bus_stop,-0.1254282,51.5419099
bus_stop,-0.1248967,51.5409218
bus_stop,0.0083261,51.4246005
bus_stop,0.0075859,51.424654
bus_stop,0.1563772,51.5930777
bus_stop,0.1567584,51.5927182
bus_stop,-0.0642066,51.5251766
bus_stop,-0.2742018,51.585991
bus_stop,-0.2747208,51.5859187
bus_stop,-0.1249429,51.4234957
bus_stop,-0.1233195,51.4232738
bus_stop,-0.1194633,51.4332833
bus_stop,-0.1167061,51.4327654
bus_stop,0.0034349,51.4037507
bus_stop,-0.1216722,51.4271592
bus_stop,0.0047173,51.406861
bus_stop,-0.0202858,51.6273363
bus_stop,-0.0203073,51.6271385
bus_stop,-0.0935571,51.4716405
bus_stop,-0.0938204,51.4715095
bus_stop,0.0112183,51.4788692
bus_stop,0.0115196,51.4786768
bus_stop,-0.0337498,51.438952
bus_stop,0.0419171,51.4525013
bus_stop,0.04012,51.4525729
bus_stop,0.0127858,51.4288197
bus_stop,-0.289533,51.4924438
bus_stop,-0.2885286,51.4924892
bus_stop,-0.3408539,51.4581912
bus_stop,-0.3403825,51.4587703
bus_stop,-0.0854899,51.5752535
bus_stop,-0.0852594,51.5752454
bus_stop,-0.112422,51.477258
bus_stop,-0.1123934,51.4760861
bus_stop,-0.1111037,51.4768685
bus_stop,-0.1024201,51.4779495
bus_stop,-0.1028492,51.477971
bus_stop,0.2196898,51.5506397
bus_stop,0.2182231,51.5504969
bus_stop,0.2183425,51.5503161
bus_stop,0.2191318,51.5505897
bus_stop,-0.0667061,51.507732
bus_stop,-0.067457,51.508751
bus_stop,-0.1232583,51.487932
bus_stop,-0.1231001,51.4876455
bus_stop,-0.1229845,51.4835418
bus_stop,-0.1233088,51.4833084
bus_stop,-0.1489263,51.4182035
bus_stop,-0.0993523,51.5754334
bus_stop,-0.1039083,51.6435307
bus_stop,-0.1049827,51.6436574
bus_stop,0.0031476,51.4451482
bus_stop,0.0040585,51.4415676
bus_stop,0.0041017,51.4418159
bus_stop,-0.0641755,51.4858039
bus_stop,-0.0644603,51.4855675
bus_stop,0.0289389,51.6045058
bus_stop,0.0284572,51.6045075
bus_stop,-0.2617872,51.5542561
bus_stop,0.010007,51.5652184
bus_stop,-0.4185705,51.4393486
bus_stop,-0.013268,51.5830633
bus_stop,-0.0310151,51.4093805
bus_stop,-0.0309698,51.4090458
bus_stop,-0.3826833,51.4764803
bus_stop,-0.2912811,51.4101198
bus_stop,-0.2917346,51.4101871
bus_stop,0.0573239,51.5257406
bus_stop,0.0571084,51.5251803
bus_stop,0.0578516,51.5257271
bus_stop,0.0615577,51.5267987
bus_stop,0.0608604,51.5266116
bus_stop,0.1529646,51.4392209
bus_stop,0.1513011,51.4378839
bus_stop,0.1542164,51.4381369
bus_stop,0.1530852,51.438664
bus_stop,-0.113088,51.3716497
bus_stop,-0.3599413,51.4556713
bus_stop,-0.3600396,51.4558948
bus_stop,-0.3505066,51.4588572
bus_stop,-0.3526938,51.4581355
bus_stop,-0.3625735,51.4583566
bus_stop,-0.3623816,51.4580904
bus_stop,-0.3224531,51.5512452
bus_stop,-0.3580208,51.4515003
bus_stop,-0.3578853,51.4517877
bus_stop,-0.3590746,51.4530965
bus_stop,-0.3593319,51.4529501
bus_stop,-0.3313826,51.4510405
bus_stop,-0.3309297,51.4515832
bus_stop,-0.3625027,51.4440487
bus_stop,0.0644206,51.477222
bus_stop,0.0625859,51.4760894
bus_stop,-0.3412279,51.6158252
bus_stop,-0.3410026,51.6157587
bus_stop,-0.2532667,51.4212507
bus_stop,-0.251743,51.4202749
bus_stop,-0.1543921,51.4696639
bus_stop,0.237646,51.608426
bus_stop,-0.4778206,51.6042183
bus_stop,-0.0133423,51.3737023
bus_stop,-0.0126865,51.3730846
bus_stop,-0.0317955,51.4638858
bus_stop,-0.0308353,51.463535
bus_stop,0.1109058,51.4717398
bus_stop,0.1106651,51.4707114
bus_stop,0.0982908,51.4690896
bus_stop,-0.0219217,51.5346575
bus_stop,-0.0294271,51.5444858
bus_stop,-0.030002,51.5446344
bus_stop,0.0842217,51.4960255
bus_stop,0.084144,51.4953609
bus_stop,-0.2443861,51.6057098
bus_stop,-0.2436918,51.6050177
bus_stop,-0.2441481,51.6065072
bus_stop,-0.1113378,51.5888138
bus_stop,-0.1109631,51.5886794
bus_stop,-0.120004,51.4280946
bus_stop,-0.1865951,51.5698293
bus_stop,-0.1878556,51.5701684
bus_stop,0.1115198,51.4625753
bus_stop,0.0838345,51.4663943
bus_stop,0.0849186,51.4661102
bus_stop,0.1065641,51.4612739
bus_stop,0.106483,51.4625963
bus_stop,0.1080195,51.4629404
bus_stop,0.1083505,51.4633724
bus_stop,0.1089069,51.4622571
bus_stop,0.109354,51.4622917
bus_stop,0.1107721,51.4620018
bus_stop,0.1058389,51.4625004
bus_stop,0.1162782,51.4674622
bus_stop,0.11675,51.4672894
bus_stop,-0.2699351,51.4021352
bus_stop,-0.3808649,51.4711878
bus_stop,-0.3775669,51.4699229
bus_stop,-0.3775398,51.4654825
bus_stop,-0.3797058,51.4648676
bus_stop,0.0935925,51.4647859
bus_stop,0.0938459,51.4646309
bus_stop,0.0944083,51.4642061
bus_stop,0.09473,51.4642395
bus_stop,0.0763527,51.4620115
bus_stop,0.0756616,51.4614156
bus_stop,0.074946,51.462128
bus_stop,0.076095,51.4619413
bus_stop,0.0784195,51.459248
bus_stop,0.0777143,51.4599599
bus_stop,0.0028822,51.4422782
bus_stop,0.0029622,51.4421813
bus_stop,-0.0732515,51.4318354
bus_stop,-0.07332,51.4315375
bus_stop,-0.1602085,51.5360617
bus_stop,-0.2263511,51.5021368
bus_stop,-0.0560573,51.5395592
bus_stop,-0.0563007,51.5392764
bus_stop,-0.0554573,51.5405666
bus_stop,-0.0477397,51.5412152
bus_stop,-0.283081,51.5586467
bus_stop,-0.2845768,51.5593935
bus_stop,-0.2854108,51.5578426
bus_stop,-0.2856404,51.5577851
bus_stop,-0.2935925,51.5544742
bus_stop,-0.2918124,51.5535439
bus_stop,-0.2920076,51.5615476
bus_stop,-0.2928466,51.561984
bus_stop,-0.2908938,51.5587942
bus_stop,-0.2900201,51.559971
bus_stop,-0.3051718,51.5496625
bus_stop,-0.0002382,51.5830466
bus_stop,-0.0000369,51.583173
bus_stop,0.1708569,51.4582257
bus_stop,0.1713666,51.4580454
bus_stop,0.0448192,51.3911231
bus_stop,0.0451465,51.3921976
bus_stop,-0.1488698,51.5588439
bus_stop,-0.2110445,51.4401025
bus_stop,-0.2044151,51.575991
bus_stop,-0.2036182,51.5752902
bus_stop,0.139462,51.4402625
bus_stop,-0.1562119,51.3614586
bus_stop,-0.0038449,51.5920002
bus_stop,-0.0048168,51.5911402
bus_stop,-0.0036591,51.5919216
bus_stop,-0.0580257,51.4500339
bus_stop,-0.0582099,51.4497471
bus_stop,-0.0778848,51.4056263
bus_stop,-0.0790714,51.4063053
bus_stop,-0.26407,51.4322467
bus_stop,-0.2630374,51.4327232
bus_stop,-0.2134921,51.5741085
bus_stop,-0.2135201,51.5745447
bus_stop,0.1123778,51.5370808
bus_stop,0.0215418,51.4480271
bus_stop,0.0218304,51.4478429
bus_stop,0.0298896,51.4686279
bus_stop,0.0414456,51.4913504
bus_stop,0.0425251,51.4914913
bus_stop,0.0801805,51.4909291
bus_stop,0.0583855,51.4779703
bus_stop,0.060204,51.4769381
bus_stop,0.0630078,51.4825394
bus_stop,0.0633891,51.4823708
bus_stop,0.0626087,51.4935382
bus_stop,0.0589513,51.4936989
bus_stop,0.063888,51.4937905
bus_stop,0.0645672,51.4937483
bus_stop,0.0673825,51.489824
bus_stop,0.1492895,51.4638776
bus_stop,0.149065,51.4643598
bus_stop,0.0672661,51.4892454
bus_stop,0.0707695,51.4911955
bus_stop,0.071072,51.4911356
bus_stop,0.0722092,51.49093
bus_stop,0.0658391,51.4896375
bus_stop,-0.0308994,51.3731219
bus_stop,-0.0414612,51.5968149
bus_stop,-0.041206,51.5966449
bus_stop,-0.1931965,51.3575495
bus_stop,-0.1929897,51.3575242
bus_stop,0.0491662,51.5414451
bus_stop,0.0499282,51.541575
bus_stop,-0.0716117,51.508377
bus_stop,-0.0707439,51.5083137
bus_stop,-0.2410004,51.5092929
bus_stop,-0.02738,51.4167349
bus_stop,-0.0271172,51.4169056
bus_stop,-0.0322909,51.4271431
bus_stop,-0.032064,51.4272851
bus_stop,-0.0290042,51.4161009
bus_stop,-0.0294466,51.4160711
bus_stop,-0.0313904,51.4277215
bus_stop,-0.0303673,51.4275562
bus_stop,-0.3296417,51.4669489
bus_stop,-0.3295845,51.4680669
bus_stop,0.1228721,51.3936967
bus_stop,0.1233465,51.3935896
bus_stop,0.1192434,51.434204
bus_stop,0.1189518,51.4340792
bus_stop,0.0445613,51.4707699
bus_stop,0.045012,51.4714983
bus_stop,0.0273071,51.4698067
bus_stop,-0.2631467,51.5494791
bus_stop,-0.2331427,51.532106
bus_stop,-0.2401531,51.5367534
bus_stop,-0.2403376,51.5366902
bus_stop,-0.2399167,51.5376152
bus_stop,-0.2397556,51.5375296
bus_stop,0.1246019,51.5454253
bus_stop,-0.1675739,51.3723225
bus_stop,-0.1701771,51.3713283
bus_stop,-0.1668332,51.371974
bus_stop,-0.1685005,51.3715233
bus_stop,-0.1860382,51.3832678
bus_stop,-0.1866302,51.3827127
bus_stop,-0.1708098,51.3713947
bus_stop,-0.2419676,51.5156859
bus_stop,-0.2436134,51.5154766
bus_stop,0.062162,51.5793982
bus_stop,0.2189026,51.5716879
bus_stop,0.2186622,51.5724977
bus_stop,-0.1808401,51.5697781
bus_stop,-0.1812266,51.5696757
bus_stop,-0.2749826,51.5470688
bus_stop,-0.3695252,51.501681
bus_stop,-0.3697381,51.5017122
bus_stop,0.0270002,51.4795373
bus_stop,0.0256718,51.4793948
bus_stop,-0.0941361,51.4784793
bus_stop,0.2941699,51.5600324
bus_stop,-0.0804696,51.3950705
bus_stop,-0.1114635,51.3443518
bus_stop,-0.11101,51.3446178
bus_stop,-0.1202916,51.423061
bus_stop,-0.2596236,51.5938726
bus_stop,-0.2592883,51.5937738
bus_stop,-0.2577568,51.5932307
bus_stop,-0.0116808,51.6414441
bus_stop,-0.0103474,51.6463266
bus_stop,-0.0087974,51.6442638
bus_stop,0.1223615,51.496401
bus_stop,0.1225891,51.4961839
bus_stop,-0.2169018,51.5463038
bus_stop,-0.3892015,51.5373072
bus_stop,-0.3891606,51.5370408
bus_stop,-0.3985088,51.5274949
bus_stop,-0.4087448,51.5182593
bus_stop,-0.394512,51.5347607
bus_stop,-0.3859692,51.523694
bus_stop,-0.2534901,51.5520659
bus_stop,0.099429,51.4370152
bus_stop,0.0984691,51.4372426
bus_stop,-0.1246467,51.6253082
bus_stop,-0.1234562,51.6243136
bus_stop,0.022772,51.5411572
bus_stop,0.0236883,51.5417996
bus_stop,-0.0409642,51.4926851
bus_stop,-0.0411144,51.492528
bus_stop,-0.0372012,51.3510002
bus_stop,-0.0362666,51.349466
bus_stop,-0.4727864,51.5128817
bus_stop,-0.4725204,51.512435
bus_stop,-0.4738417,51.5157223
bus_stop,-0.4405668,51.5230594
bus_stop,-0.4399091,51.5229365
bus_stop,-0.0549848,51.5296249
bus_stop,0.0979933,51.4579266
bus_stop,0.0982539,51.4579281
bus_stop,0.1744331,51.5364539
bus_stop,0.1743646,51.5362124
bus_stop,-0.1226579,51.6102774
bus_stop,-0.1227514,51.6096315
bus_stop,0.0342652,51.4530341
bus_stop,0.0347642,51.4523912
bus_stop,0.034975,51.4521394
bus_stop,0.034273,51.4528813
bus_stop,-0.1276416,51.3987713
bus_stop,-0.128531,51.3989629
bus_stop,-0.1569556,51.5210596
bus_stop,-0.327128,51.4475492
bus_stop,-0.1255555,51.5453819
bus_stop,-0.3946079,51.4433423
bus_stop,-0.3952094,51.4434633
bus_stop,0.0325815,51.5763973
bus_stop,0.0303652,51.5237366
bus_stop,-0.2968721,51.6013335
bus_stop,-0.2969956,51.6021564
bus_stop,0.2284653,51.6120501
bus_stop,0.2278765,51.6121738
bus_stop,0.0370911,51.3475669
bus_stop,-0.1286945,51.4793426
bus_stop,-0.1280428,51.4801426
bus_stop,-0.4159116,51.6113407
bus_stop,-0.1845515,51.5800794
bus_stop,-0.1813781,51.5730858
bus_stop,-0.1800895,51.5713936
bus_stop,-0.0965538,51.677954
bus_stop,-0.0956907,51.6769497
bus_stop,-0.0795755,51.5938922
bus_stop,-0.2378882,51.5484263
bus_stop,-0.240266,51.5477645
bus_stop,-0.2365114,51.5477299
bus_stop,-0.2378686,51.5482692
bus_stop,-0.2400295,51.5485037
bus_stop,-0.2345028,51.5429284
bus_stop,-0.2366519,51.5422417
bus_stop,-0.2342163,51.5423647
bus_stop,-0.2365771,51.5420128
bus_stop,-0.2494447,51.5356668
bus_stop,-0.2485181,51.5356871
bus_stop,-0.2281445,51.5466427
bus_stop,-0.2300167,51.5470505
bus_stop,-0.2280584,51.5472181
bus_stop,-0.2285763,51.5467692
bus_stop,-0.2454483,51.5322885
bus_stop,-0.2456746,51.5322198
bus_stop,-0.2233505,51.5480091
bus_stop,-0.2237364,51.54777
bus_stop,-0.2235907,51.5472888
bus_stop,-0.2234716,51.5471307
bus_stop,-0.2464779,51.5492272
bus_stop,-0.2463786,51.5491166
bus_stop,0.0880803,51.3852144
bus_stop,0.0873496,51.3862136
bus_stop,0.0637772,51.4331551
bus_stop,0.0639921,51.4329159
bus_stop,-0.1493377,51.5594645
bus_stop,-0.0334306,51.6007738
bus_stop,-0.0747952,51.5620137
bus_stop,-0.0743373,51.5620734
bus_stop,-0.2205062,51.5291456
bus_stop,-0.2172252,51.5283525
bus_stop,-0.1926626,51.5806561
bus_stop,-0.1323966,51.3252687
bus_stop,-0.1322728,51.3251849
bus_stop,-0.2041399,51.6493019
bus_stop,-0.2039787,51.6491152
bus_stop,-0.0680168,51.6639804
bus_stop,-0.0677525,51.6637501
bus_stop,-0.3990068,51.5266548
bus_stop,-0.3990558,51.5282358
bus_stop,-0.1000318,51.5880535
bus_stop,0.0601015,51.3676956
bus_stop,-0.3648131,51.4413313
bus_stop,-0.3631637,51.4401193
bus_stop,0.0456372,51.5120469
bus_stop,0.0445562,51.5121938
bus_stop,-0.1228311,51.6178374
bus_stop,-0.1223191,51.6176947
bus_stop,0.1128412,51.371418
bus_stop,-0.0865646,51.5914794
bus_stop,-0.0586355,51.5270542
bus_stop,-0.0600003,51.5270192
bus_stop,-0.2157688,51.5088068
bus_stop,-0.2156685,51.5090172
bus_stop,-0.1626759,51.397987
bus_stop,-0.1626949,51.3978485
bus_stop,0.0385115,51.5275635
bus_stop,-0.1472799,51.599337
bus_stop,-0.1474724,51.6000224
bus_stop,-0.1521026,51.5983681
bus_stop,-0.1478283,51.499249
bus_stop,-0.2533465,51.3903288
bus_stop,-0.2033251,51.418865
bus_stop,-0.2034859,51.4188082
bus_stop,-0.2034339,51.4187224
bus_stop,-0.2032017,51.4187948
bus_stop,-0.198178,51.4154083
bus_stop,-0.1961474,51.4152803
bus_stop,-0.2068631,51.4220343
bus_stop,-0.206921,51.4218113
bus_stop,-0.2093,51.4225778
bus_stop,-0.2087856,51.422421
bus_stop,-0.2032317,51.4242726
bus_stop,-0.204013,51.4236142
bus_stop,-0.1966848,51.4360883
bus_stop,-0.1960808,51.4347291
bus_stop,-0.2043154,51.4208933
bus_stop,-0.2035495,51.4212991
bus_stop,-0.1856462,51.4304917
bus_stop,-0.1839196,51.4313097
bus_stop,-0.2185461,51.422118
bus_stop,-0.2193843,51.4216381
bus_stop,-0.1997584,51.4192105
bus_stop,-0.2009914,51.4192847
bus_stop,-0.2194616,51.4255183
bus_stop,-0.2205878,51.4256423
bus_stop,-0.2159378,51.4238104
bus_stop,-0.2157387,51.4239315
bus_stop,-0.2219183,51.4261981
bus_stop,-0.2231077,51.4269544
bus_stop,-0.4042764,51.5175851
bus_stop,0.2178303,51.6149822
bus_stop,0.2178536,51.6151328
bus_stop,0.1374216,51.4736551
bus_stop,0.1361756,51.4729732
bus_stop,-0.169936,51.5427092
bus_stop,0.1123152,51.3614514
bus_stop,0.1114596,51.3612755
bus_stop,-0.1029856,51.6347144
bus_stop,-0.1028173,51.6340043
bus_stop,-0.0978655,51.6288927
bus_stop,-0.0975358,51.6291316
bus_stop,-0.3741503,51.5250243
bus_stop,-0.374122,51.5245322
bus_stop,-0.1421658,51.5975218
bus_stop,-0.1416515,51.5975488
bus_stop,-0.2159732,51.4461474
bus_stop,-0.1013419,51.3863294
bus_stop,-0.1005798,51.3858152
bus_stop,-0.4161162,51.5774582
bus_stop,-0.4158438,51.577387
bus_stop,-0.0882851,51.6542246
bus_stop,-0.0884714,51.6543045
bus_stop,-0.0885415,51.6526699
bus_stop,-0.3547538,51.5199725
bus_stop,-0.3546432,51.5185702
bus_stop,-0.3082315,51.4864319
bus_stop,-0.3087142,51.4867927
bus_stop,-0.3080598,51.4869797
bus_stop,-0.3079632,51.4867091
bus_stop,-0.1762358,51.4553504
bus_stop,-0.1762983,51.4550592
bus_stop,-0.0983343,51.3863892
bus_stop,-0.0993209,51.3858908
bus_stop,-0.1114032,51.4877096
bus_stop,-0.1112708,51.487468
bus_stop,-0.1386649,51.6809847
bus_stop,-0.1390589,51.6811622
bus_stop,-0.4638293,51.5611502
bus_stop,-0.2127296,51.3712876
bus_stop,-0.2143122,51.370946
bus_stop,-0.4422675,51.546191
bus_stop,-0.1222492,51.5598129
bus_stop,-0.0935155,51.5287707
bus_stop,-0.0933778,51.5286187
bus_stop,0.0754385,51.5491592
bus_stop,0.0215637,51.4615068
bus_stop,0.1748172,51.4843911
bus_stop,-0.155867,51.321022
bus_stop,0.0230168,51.4423481
bus_stop,0.0680433,51.5130464
bus_stop,-0.1143945,51.42414
bus_stop,-0.1143055,51.4239063
bus_stop,-0.4767176,51.4975903
bus_stop,-0.4759713,51.4972884
bus_stop,-0.237487,51.615302
bus_stop,0.0381508,51.4695569
bus_stop,0.0390574,51.4698843
bus_stop,-0.1098907,51.4642098
bus_stop,-0.2217694,51.4482353
bus_stop,-0.2216726,51.4479535
bus_stop,-0.2366495,51.6159155
bus_stop,-0.2573707,51.5373292
bus_stop,-0.2572514,51.5378344
bus_stop,-0.1276432,51.5231886
bus_stop,-0.127202,51.5239679
bus_stop,0.0589001,51.5527749
bus_stop,0.0614069,51.552875
bus_stop,-0.2743454,51.6225256
bus_stop,-0.2741429,51.6224074
bus_stop,-0.1270076,51.5820054
bus_stop,-0.0120928,51.3472284
bus_stop,-0.0191115,51.346342
bus_stop,-0.2998061,51.4264645
bus_stop,-0.2778103,51.4131346
bus_stop,-0.1024692,51.6106131
bus_stop,-0.1022933,51.6105911
bus_stop,-0.1044231,51.6026665
